REPORT_DATE,FATALITIES,COUNTY,change_2006_2016,indicator_2002_2006,indicator_1999_2001,indicator_1993_1998,has_accident_before_2006,name,Longitude,Latitude,Region,Family,Color,Nearest Neighbor,Region_color,simple_family
1970-01-01 00:00:00.020070801,1,6065,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020070815,1,36093,0.0,0,0,0,0,Schenectady,-74.05833636,42.81832249,NE,Middle America,orange,Hartford,#9edae5,Traditional
1970-01-01 00:00:00.020070304,2,6053,0.0,0,0,0,1,Monterey,-121.2387503,36.21711865,W,Growth Control,green,San Francisco,#d62728,Reform
1970-01-01 00:00:00.020070712,1,12069,2.0,0,0,0,0,Lake,-81.71135257,28.76121706,S,Growth Management,green,Orlando,#1f77b4,Reform
1970-01-01 00:00:00.020050606,1,37185,-1.0,0,0,0,0,Warren,-78.10671227,36.39674307,S,Middle America,orange,Raleigh,#1f77b4,Traditional
1970-01-01 00:00:00.020070714,1,6077,1.0,0,0,0,0,San Joaquin,-121.2712102,37.9345275,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020061230,1,24005,-1.0,0,0,0,0,Baltimore,-76.63603021,39.4596552,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020070701,1,6107,0.0,0,0,0,0,Tulare,-118.8004216,36.22081997,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020070627,1,5093,-1.0,0,0,0,0,Mississippi,-90.05430077,35.76420127,S,Containment,green,Memphis (MS),#1f77b4,Reform
1970-01-01 00:00:00.020070313,6,12097,-1.0,0,0,0,1,Osceola,-81.14924253,28.06245875,S,Growth Management,green,Orlando,#1f77b4,Reform
1970-01-01 00:00:00.020050514,2,35057,-1.0,0,0,0,1,Torrance,-105.8505392,34.64043207,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020070314,1,20131,1.0,0,0,0,0,Nemaha,-96.01393095,39.78343169,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1970-01-01 00:00:00.020070215,1,9001,-1.0,0,0,0,0,Fairfield,-73.38919037,41.26973285,NE,Middle America,orange,New Haven,#9edae5,Traditional
1970-01-01 00:00:00.020070411,1,40115,-1.0,0,0,0,0,Ottawa,-94.81058917,36.83587796,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020060627,1,1097,1.0,0,0,0,0,Mobile,-88.20659057,30.77909854,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1970-01-01 00:00:00.020061130,1,6059,-3.0,0,0,0,0,Orange,-117.760976,33.70311134,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020061201,1,6071,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020061127,1,12011,1.0,0,0,0,0,Broward,-80.48723143,26.15220703,S,Growth Management,green,Miami,#1f77b4,Reform
1970-01-01 00:00:00.020070302,1,16039,-1.0,0,0,0,0,Elmore,-115.4691486,43.35417471,W,High Density,orange,Salt Lake City,#d62728,Traditional
1970-01-01 00:00:00.020051215,1,37159,0.0,0,0,0,0,Rowan,-80.52501519,35.64030608,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020061127,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020070112,1,6029,1.0,0,0,0,0,Kern,-118.72959,35.34292819,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020070317,3,8067,0.0,0,0,0,1,La Plata,-107.843327,37.28655123,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020070305,1,36069,2.0,0,0,0,0,Ontario,-77.29986178,42.85304122,NE,Middle America,orange,Rochester,#9edae5,Traditional
1970-01-01 00:00:00.020070220,1,10003,0.0,0,0,0,0,New Castle,-75.64791441,39.58150592,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
1970-01-01 00:00:00.020070125,1,5125,0.0,0,0,0,0,Saline,-92.67655329,34.64661779,S,Containment,green,Memphis (AR),#1f77b4,Reform
1970-01-01 00:00:00.020060227,1,34007,-1.0,0,0,0,0,Camden,-74.96012063,39.80401748,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
1970-01-01 00:00:00.020070213,1,8071,-1.0,0,0,0,0,Las Animas,-104.0385309,37.31577175,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020070213,1,8071,-1.0,0,0,0,0,Las Animas,-104.0385309,37.31577175,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020070213,1,8071,-1.0,0,0,0,0,Las Animas,-104.0385309,37.31577175,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020070203,2,56037,-1.0,0,0,0,1,Sweetwater,-108.8793882,41.6597625,W,High Density,orange,Salt Lake City,#d62728,Traditional
1970-01-01 00:00:00.020070116,1,17031,5.0,0,0,0,0,Cook,-87.81698762,41.84005007,MW,Middle America,orange,Chicago (IL),#f7b6d2,Traditional
1970-01-01 00:00:00.020061222,1,6071,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020060217,1,36117,-1.0,0,0,0,0,Wayne,-77.02965084,43.15652579,NE,Middle America,orange,Rochester,#9edae5,Traditional
1970-01-01 00:00:00.020061108,1,47011,1.0,0,0,0,0,Bradley,-84.85962176,35.15369028,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020060817,1,34019,-2.0,0,0,0,0,Hunterdon,-74.91261058,40.56697742,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
1970-01-01 00:00:00.020061221,1,36053,1.0,0,0,0,0,Madison,-75.66993538,42.91279676,NE,Basic Exclusion,blue,Philadelphia (NJ),#9edae5,Exclusion
1970-01-01 00:00:00.020061006,1,21111,0.0,0,0,0,0,Jefferson,-85.65772828,38.18834895,MW,Middle America,orange,Louisville (IN),#f7b6d2,Traditional
1970-01-01 00:00:00.020061015,1,6113,0.0,0,0,0,0,Yolo,-121.9015118,38.68648941,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020061116,1,56021,-1.0,0,0,0,0,Laramie,-104.6892193,41.30709358,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020061115,1,36011,1.0,0,0,0,0,Cayuga,-76.55468471,42.91811235,NE,Middle America,orange,Rochester,#9edae5,Traditional
1970-01-01 00:00:00.020061017,1,5033,0.0,0,0,0,0,Crawford,-94.24296995,35.588841,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1970-01-01 00:00:00.020061016,1,6019,1.0,0,0,0,0,Fresno,-119.6506833,36.75807672,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020061107,1,9013,-1.0,0,0,0,0,Tolland,-72.33642171,41.85510643,NE,Middle America,orange,Hartford,#9edae5,Traditional
1970-01-01 00:00:00.020060815,1,4013,4.0,0,0,0,0,Maricopa,-112.4908888,33.34875974,W,Growth Management,green,Phoenix,#d62728,Reform
1970-01-01 00:00:00.020060828,1,6065,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020060704,1,24033,-3.0,0,0,0,0,Prince George's,-76.84739072,38.8299677,S,Containment-Lite,green,Washington (DC),#1f77b4,Reform
1970-01-01 00:00:00.020060927,1,17119,1.0,0,0,0,0,Madison,-89.90510951,38.83016798,MW,Middle America,orange,St. Louis (IL),#f7b6d2,Traditional
1970-01-01 00:00:00.020060816,1,6047,0.0,0,0,0,0,Merced,-120.7175058,37.19189197,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020060717,1,21227,1.0,0,0,0,0,Warren,-86.42358976,36.9932296,S,Containment,green,Nashville,#1f77b4,Reform
1970-01-01 00:00:00.020060816,1,6065,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020060730,1,32003,-3.0,0,0,0,0,Clark,-115.0146087,36.21511541,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020060722,1,37109,1.0,0,0,0,0,Lincoln,-81.22393811,35.48589556,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020060717,2,8017,-1.0,0,0,0,1,Cheyenne,-102.6036365,38.82780723,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020060608,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020060623,1,37127,2.0,0,0,0,0,Nash,-77.9861842,35.96771851,S,Middle America,orange,Raleigh,#1f77b4,Traditional
1970-01-01 00:00:00.020060618,1,36071,-1.0,0,0,0,0,Orange,-74.30558896,41.40198158,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020060705,2,17023,2.0,0,0,0,1,Clark,-87.7878617,39.33402321,MW,Middle America,orange,Cincinnati (IN),#f7b6d2,Traditional
1970-01-01 00:00:00.020060524,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020060606,1,6093,0.0,0,0,0,0,Siskiyou,-122.5405164,41.59272613,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020060606,3,32015,0.0,0,0,0,1,Lander,-117.0390723,39.93361994,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020060522,1,30083,1.0,0,0,0,0,Richland,-104.5616375,47.78794828,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020060429,1,6007,0.0,0,0,0,0,Butte,-121.6008508,39.66681952,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020051209,1,32003,-3.0,0,0,0,0,Clark,-115.0146087,36.21511541,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020050728,1,34003,-1.0,0,0,0,0,Bergen,-74.07441147,40.96008351,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020051221,1,34015,1.0,0,0,0,0,Gloucester,-75.14071747,39.71694144,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
1970-01-01 00:00:00.020060205,1,48439,1.0,0,0,0,0,Tarrant,-97.29099289,32.77145377,S,Dallas-San Antonio,red,Dallas,#1f77b4,Wild Texas
1970-01-01 00:00:00.020060307,2,55139,1.0,0,0,0,1,Winnebago,-88.64477096,44.06886922,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
1970-01-01 00:00:00.020060206,1,48499,0.0,0,0,0,0,Wood,-95.38204393,32.78643978,S,Dallas-San Antonio,red,Dallas,#1f77b4,Wild Texas
1970-01-01 00:00:00.020060314,1,54025,1.0,0,0,0,0,Greenbrier,-80.45282888,37.94721189,S,Middle America,orange,Washington (WV),#1f77b4,Traditional
1970-01-01 00:00:00.020060310,1,8105,0.0,0,0,0,0,Rio Grande,-106.3829289,37.58223621,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020051005,1,4019,0.0,0,0,0,0,Pima,-111.7896381,32.09723099,W,Growth Management,green,Phoenix,#d62728,Reform
1970-01-01 00:00:00.020060101,1,48113,1.0,0,0,0,0,Dallas,-96.77788947,32.76665041,S,Dallas-San Antonio,red,Dallas,#1f77b4,Wild Texas
1970-01-01 00:00:00.020051206,1,21071,0.0,0,0,0,0,Floyd,-82.74545562,37.55729538,S,Middle America,orange,Washington (WV),#1f77b4,Traditional
1970-01-01 00:00:00.020051102,1,12083,1.0,0,0,0,0,Marion,-82.05662463,29.21028272,S,Growth Management,green,Orlando,#1f77b4,Reform
1970-01-01 00:00:00.020050930,1,4013,4.0,0,0,0,0,Maricopa,-112.4908888,33.34875974,W,Growth Management,green,Phoenix,#d62728,Reform
1970-01-01 00:00:00.020050930,1,4013,4.0,0,0,0,0,Maricopa,-112.4908888,33.34875974,W,Growth Management,green,Phoenix,#d62728,Reform
1970-01-01 00:00:00.020051215,1,31055,0.0,0,0,0,0,Douglas,-96.15494428,41.29533784,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1970-01-01 00:00:00.020050917,1,6047,0.0,0,0,0,0,Merced,-120.7175058,37.19189197,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020050926,1,37021,-1.0,0,0,0,0,Buncombe,-82.53035424,35.6112775,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020050513,1,39043,2.0,0,0,0,0,Erie,-82.63799692,41.37421463,MW,Middle America,orange,Cleveland,#f7b6d2,Traditional
1970-01-01 00:00:00.020050713,1,26163,-5.0,0,0,0,0,Wayne,-83.28221321,42.28172038,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
1970-01-01 00:00:00.020051007,1,24013,0.0,0,0,0,0,Carroll,-77.02256972,39.56320174,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020051012,1,48365,1.0,0,0,0,0,Panola,-94.30558387,32.16239924,S,Dallas-San Antonio,red,Dallas,#1f77b4,Wild Texas
1970-01-01 00:00:00.020050714,1,48245,0.0,0,0,0,0,Jefferson,-94.16307113,29.88337578,S,Houston,red,Houston,#1f77b4,Wild Texas
1970-01-01 00:00:00.020051016,5,55035,2.0,0,0,0,1,Eau Claire,-91.28609183,44.726614,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
1970-01-01 00:00:00.020050729,4,32007,1.0,0,0,0,1,Elko,-115.3578839,41.14601583,W,High Density,orange,Salt Lake City,#d62728,Traditional
1970-01-01 00:00:00.020051023,1,29510,0.0,0,0,0,0,St. Louis,-90.24484413,38.63654694,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020040630,1,9011,1.0,0,0,0,0,New London,-72.10232387,41.48708483,NE,Middle America,orange,Hartford,#9edae5,Traditional
1970-01-01 00:00:00.020001211,1,20061,-1.0,0,0,0,0,Geary,-96.75251853,39.00227253,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1970-01-01 00:00:00.020010412,1,20059,0.0,0,0,0,0,Franklin,-95.28621552,38.56442768,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1970-01-01 00:00:00.020050415,2,12127,-1.0,0,0,0,1,Volusia,-81.18197434,29.05852431,S,Growth Management,green,Orlando,#1f77b4,Reform
1970-01-01 00:00:00.020050603,2,34023,0.0,0,0,0,1,Middlesex,-74.41108832,40.43949114,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020051014,2,47093,-1.0,0,0,0,1,Knox,-83.93759106,35.99332876,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020050921,2,5035,-1.0,0,0,0,1,Crittenden,-90.30924635,35.20762172,S,Containment,green,Memphis (AR),#1f77b4,Reform
1970-01-01 00:00:00.020050901,2,53037,-3.0,0,0,0,1,Kittitas,-120.679712,47.12448572,W,Containment,green,Seattle,#d62728,Reform
1970-01-01 00:00:00.020050728,1,4013,4.0,0,0,0,0,Maricopa,-112.4908888,33.34875974,W,Growth Management,green,Phoenix,#d62728,Reform
1970-01-01 00:00:00.020050815,1,19103,0.0,0,0,0,0,Johnson,-91.58679259,41.67150873,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020050201,1,37019,0.0,0,0,0,0,Brunswick,-78.23791614,34.07037851,S,Middle America,orange,Raleigh,#1f77b4,Traditional
1970-01-01 00:00:00.020050716,1,6071,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020050829,1,5071,-1.0,0,0,0,0,Johnson,-93.46000035,35.57001766,S,Containment,green,Memphis (AR),#1f77b4,Reform
1970-01-01 00:00:00.020050823,1,25013,2.0,0,0,0,0,Hampden,-72.63119338,42.13509064,NE,Middle America,orange,Hartford,#9edae5,Traditional
1970-01-01 00:00:00.020050801,1,24031,1.0,0,0,0,0,Montgomery,-77.20428439,39.13634899,S,Containment-Lite,green,Washington (DC),#1f77b4,Reform
1970-01-01 00:00:00.020050708,1,47043,1.0,0,0,0,0,Dickson,-87.35658415,36.14932156,S,Containment,green,Nashville,#1f77b4,Reform
1970-01-01 00:00:00.020050726,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020050716,1,17091,3.0,0,0,0,0,Kankakee,-87.86189197,41.13747976,MW,Middle America,orange,Chicago (IN),#f7b6d2,Traditional
1970-01-01 00:00:00.020050622,1,6013,-1.0,0,0,0,0,Contra Costa,-121.9281273,37.91933375,W,Growth Control,green,San Francisco,#d62728,Reform
1970-01-01 00:00:00.020050129,1,24005,-1.0,0,0,0,0,Baltimore,-76.63603021,39.4596552,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020040901,1,34001,0.0,0,0,0,0,Atlantic,-74.66040811,39.47790545,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
1970-01-01 00:00:00.020050513,1,39043,2.0,0,0,0,0,Erie,-82.63799692,41.37421463,MW,Middle America,orange,Cleveland,#f7b6d2,Traditional
1970-01-01 00:00:00.020050608,2,6089,1.0,0,0,0,1,Shasta,-122.0409443,40.76391106,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020050416,1,6101,0.0,0,0,0,0,Sutter,-121.6946189,39.03464654,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020041227,2,48473,-1.0,0,0,0,1,Waller,-95.98754906,30.01059467,S,Houston,red,Houston,#1f77b4,Wild Texas
1970-01-01 00:00:00.020040903,1,6019,1.0,0,0,0,0,Fresno,-119.6506833,36.75807672,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020040906,3,36087,2.0,0,0,0,1,Rockland,-74.02389861,41.15225744,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020041024,1,4017,0.0,0,0,0,0,Navajo,-110.3213121,35.39960537,W,Growth Management,green,Phoenix,#d62728,Reform
1970-01-01 00:00:00.020050326,2,29077,-3.0,0,0,0,1,Greene,-93.34188307,37.25758647,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020050305,1,32003,-3.0,0,0,0,0,Clark,-115.0146087,36.21511541,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020050213,1,30093,0.0,0,0,0,0,Silver Bow,-112.6566556,45.90234114,W,High Density,orange,Salt Lake City,#d62728,Traditional
1970-01-01 00:00:00.020040912,1,24021,0.0,0,0,0,0,Frederick,-77.3978074,39.4720692,S,Containment-Lite,green,Washington (MD),#1f77b4,Reform
1970-01-01 00:00:00.020050117,1,48113,1.0,0,0,0,0,Dallas,-96.77788947,32.76665041,S,Dallas-San Antonio,red,Dallas,#1f77b4,Wild Texas
1970-01-01 00:00:00.020050129,1,29021,-1.0,0,0,0,0,Buchanan,-94.80618288,39.65989328,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1970-01-01 00:00:00.020041023,1,55079,0.0,0,0,0,0,Milwaukee,-87.96698811,43.00700658,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
1970-01-01 00:00:00.020041012,1,24027,-1.0,0,0,0,0,Howard,-76.93099926,39.25078653,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020041127,1,40135,0.0,0,0,0,0,Sequoyah,-94.75507825,35.49549888,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1970-01-01 00:00:00.020040518,1,24005,-1.0,0,0,0,0,Baltimore,-76.63603021,39.4596552,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020040921,1,40109,2.0,0,0,0,0,Oklahoma,-97.4075036,35.55141319,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1970-01-01 00:00:00.020041027,1,40149,0.0,0,0,0,0,Washita,-98.99166621,35.29031759,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1970-01-01 00:00:00.020040924,1,20021,0.0,0,0,0,0,Cherokee,-94.84624572,37.16921917,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020040913,1,36099,0.0,0,0,0,0,Seneca,-76.82362358,42.78068586,NE,Middle America,orange,Rochester,#9edae5,Traditional
1970-01-01 00:00:00.020041015,2,45075,0.0,0,0,0,1,Orangeburg,-80.80086358,33.43921301,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020040127,1,24015,1.0,0,0,0,0,Cecil,-75.94133759,39.57067423,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
1970-01-01 00:00:00.020030613,1,25027,1.0,0,0,0,0,Worcester,-71.90780992,42.35111931,NE,Extreme Exclusion,blue,Boston (NH),#9edae5,Exclusion
1970-01-01 00:00:00.020030915,2,25009,0.0,0,0,0,1,Essex,-70.9515844,42.67174524,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
1970-01-01 00:00:00.020040827,1,6029,1.0,0,0,0,0,Kern,-118.72959,35.34292819,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020040715,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020040805,1,48423,0.0,0,0,0,0,Smith,-95.26908279,32.37521162,S,Dallas-San Antonio,red,Dallas,#1f77b4,Wild Texas
1970-01-01 00:00:00.020040629,5,20115,0.0,0,0,0,1,Marion,-97.09712874,38.35899873,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1970-01-01 00:00:00.020040629,5,20115,0.0,0,0,0,1,Marion,-97.09712874,38.35899873,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1970-01-01 00:00:00.020030707,1,37071,0.0,0,0,0,0,Gaston,-81.18014844,35.29432138,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020040125,2,37119,0.0,0,0,0,1,Mecklenburg,-80.83268027,35.24675454,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020040803,1,19045,1.0,0,0,0,0,Clinton,-90.53221937,41.89809865,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
1970-01-01 00:00:00.020031209,1,20053,0.0,0,0,0,0,Ellsworth,-98.20501891,38.6967292,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1970-01-01 00:00:00.020040527,1,45051,5.0,0,0,0,0,Horry,-78.99657939,33.92139357,S,Middle America,orange,Raleigh,#1f77b4,Traditional
1970-01-01 00:00:00.020030923,2,48037,-1.0,0,0,0,1,Bowie,-94.42378182,33.44693757,S,Dallas-San Antonio,red,Dallas,#1f77b4,Wild Texas
1970-01-01 00:00:00.020040529,1,20063,0.0,0,0,0,0,Gove,-100.4829436,38.91587321,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1970-01-01 00:00:00.020040608,1,6065,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020040604,1,17031,5.0,0,0,0,0,Cook,-87.81698762,41.84005007,MW,Middle America,orange,Chicago (IL),#f7b6d2,Traditional
1970-01-01 00:00:00.020040527,1,30097,0.0,0,0,0,0,Sweet Grass,-109.939664,45.813756,W,High Density,orange,Salt Lake City,#d62728,Traditional
1970-01-01 00:00:00.020030717,1,36081,-2.0,0,0,0,0,Queens,-73.81734511,40.70829859,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020040126,1,26151,0.0,0,0,0,0,Sanilac,-82.82063341,43.4237632,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
1970-01-01 00:00:00.020030717,1,36081,-2.0,0,0,0,0,Queens,-73.81734511,40.70829859,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020030717,1,36081,-2.0,0,0,0,0,Queens,-73.81734511,40.70829859,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020030827,1,36111,1.0,0,0,0,0,Ulster,-74.25878826,41.888126,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020031230,1,6027,0.0,0,0,0,0,Inyo,-117.4113187,36.51173415,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020040320,2,48245,0.0,0,0,0,1,Jefferson,-94.16307113,29.88337578,S,Houston,red,Houston,#1f77b4,Wild Texas
1970-01-01 00:00:00.020040330,1,21099,1.0,0,0,0,0,Hart,-85.88446619,37.29970852,MW,Middle America,orange,Louisville (IN),#f7b6d2,Traditional
1970-01-01 00:00:00.020040126,1,26151,0.0,0,0,0,0,Sanilac,-82.82063341,43.4237632,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
1970-01-01 00:00:00.020040313,1,45041,2.0,0,0,0,0,Florence,-79.70224581,34.02447241,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020031028,1,16039,-1.0,0,0,0,0,Elmore,-115.4691486,43.35417471,W,High Density,orange,Salt Lake City,#d62728,Traditional
1970-01-01 00:00:00.020031004,1,16001,0.0,0,0,0,0,Ada,-116.241035,43.45084054,W,High Density,orange,Salt Lake City,#d62728,Traditional
1970-01-01 00:00:00.020040115,1,21151,-1.0,0,0,0,0,Madison,-84.27808893,37.71989076,MW,Middle America,orange,Cincinnati (OH),#f7b6d2,Traditional
1970-01-01 00:00:00.020000911,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020040108,1,48407,-1.0,0,0,0,0,San Jacinto,-95.1671992,30.57936685,S,Houston,red,Houston,#1f77b4,Wild Texas
1970-01-01 00:00:00.020030611,1,26159,0.0,0,0,0,0,Van Buren,-86.01839482,42.25166438,MW,Middle America,orange,Grand Rapids,#f7b6d2,Traditional
1970-01-01 00:00:00.020031024,1,34027,-2.0,0,0,0,0,Morris,-74.54440839,40.86163004,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020031221,1,6023,-1.0,0,0,0,0,Humboldt,-123.8755258,40.69940115,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020031001,1,26087,2.0,0,0,0,0,Lapeer,-83.22153148,43.09052506,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
1970-01-01 00:00:00.020031217,1,17201,-1.0,0,0,0,0,Winnebago,-89.16084223,42.33630888,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
1970-01-01 00:00:00.020030814,1,34019,-2.0,0,0,0,0,Hunterdon,-74.91261058,40.56697742,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
1970-01-01 00:00:00.020031101,1,24005,-1.0,0,0,0,0,Baltimore,-76.63603021,39.4596552,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
